,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
109,1599148876635987968,1599145396403466241,1670101777000.0,2022-12-04 02:39:37,+0530,,@bax1337 Legendary,in,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,02,https://twitter.com/gabrielhaines/status/1599148876635987968,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'bax1337', 'name': 'Nick bax.eth', 'id': '57394106'}]",,,,
110,1599148775968501760,1599148515653214210,1670101753000.0,2022-12-04 02:39:13,+0530,,@MiningHabit @Bitboy_Crypto 🍻🍻,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,02,https://twitter.com/gabrielhaines/status/1599148775968501760,[],[],0,,False,3,1,0,,None,,,,,,,"[{'screen_name': 'MiningHabit', 'name': 'ambivalence.eth', 'id': '52553298'}, {'screen_name': 'Bitboy_Crypto', 'name': 'Ben Armstrong', 'id': '954005112174862336'}]",,,,
111,1599142303733411842,1599053468475412481,1670100210000.0,2022-12-04 02:13:30,+0530,,@NineFigsXBT @GnikJSivart No shooting !,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,02,https://twitter.com/gabrielhaines/status/1599142303733411842,[],[],0,,False,0,1,0,,None,,,,,,,"[{'screen_name': 'NineFigsXBT', 'name': 'Ninefigs', 'id': '1426954453815631877'}, {'screen_name': 'GnikJSivart', 'name': 'gnik.weth', 'id': '1595810576290168832'}]",,,,
112,1599141449487896577,1599137185919557632,1670100006000.0,2022-12-04 02:10:06,+0530,,@BitcoinRaider 👮‍♀️👮‍♀️👮‍♀️🚓🚓🚓,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,02,https://twitter.com/gabrielhaines/status/1599141449487896577,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'BitcoinRaider', 'name': 'R ⩜ i d e r. ₿ t c', 'id': '3023037872'}]",,,,
113,1599141435021721600,1599141435021721600,1670100003000.0,2022-12-04 02:10:03,+0530,,Mission accomplished   I’m out of here!  https://t.co/QzpLlQDOru,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,02,https://twitter.com/gabrielhaines/status/1599141435021721600,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599140925866901505/pu/img/yq1QM_8ZI52NLPwi.jpg,False,188,17,7,,None,,,,,,,[],,,,
114,1599136211272339456,1599130767619403776,1670098757000.0,2022-12-04 01:49:17,+0530,,@twit_ings @takenstheorem Fr,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,01,https://twitter.com/gabrielhaines/status/1599136211272339456,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'twit_ings', 'name': 'Worker Twit', 'id': '781992049910222848'}, {'screen_name': 'takenstheorem', 'name': 'takenstheorem', 'id': '1187071471538954240'}]",,,,
115,1599136101108965377,1599130767619403776,1670098731000.0,2022-12-04 01:48:51,+0530,,@takenstheorem 🙏,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,01,https://twitter.com/gabrielhaines/status/1599136101108965377,[],[],0,,False,4,0,0,,None,,,,,,,"[{'screen_name': 'takenstheorem', 'name': 'takenstheorem', 'id': '1187071471538954240'}]",,,,
116,1599135884024352768,1598681582637834241,1670098679000.0,2022-12-04 01:47:59,+0530,,@Lovejit69 That’s what they wanted g,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,01,https://twitter.com/gabrielhaines/status/1599135884024352768,[],[],0,,False,0,1,0,,None,,,,,,,"[{'screen_name': 'Lovejit69', 'name': 'Lovejit', 'id': '1586936194084098049'}]",,,,
117,1599135661818118145,1599113590916759558,1670098626000.0,2022-12-04 01:47:06,+0530,,@CryptoDaRock @SBF_FTX Wagmi,tl,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,01,https://twitter.com/gabrielhaines/status/1599135661818118145,[],[],0,,False,31,2,0,,None,,,,,,,"[{'screen_name': 'CryptoDaRock', 'name': 'Rob DaRock', 'id': '2238979286'}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': '1110877798820777986'}]",,,,
118,1599128348546199552,1599113590916759558,1670096883000.0,2022-12-04 01:18:03,+0530,,@itsfuture69 @SBF_FTX יהיה בסדר,iw,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,01,https://twitter.com/gabrielhaines/status/1599128348546199552,[],[],0,,False,17,0,0,,None,,,,,,,"[{'screen_name': 'itsfuture69', 'name': 'future', 'id': '201500531'}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': '1110877798820777986'}]",,,,
119,1599128179268276224,1599126043360493568,1670096842000.0,2022-12-04 01:17:22,+0530,,@songadaymann Ty for ur support 🙏🙏,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,01,https://twitter.com/gabrielhaines/status/1599128179268276224,[],[],0,,False,20,1,0,,None,,,,,,,"[{'screen_name': 'songadaymann', 'name': 'Jonathan Mann', 'id': '8632762'}]",,,,
120,1599128078781149184,1599113590916759558,1670096819000.0,2022-12-04 01:16:59,+0530,,@udiWertheimer What if I told u that was a cop ☠️☠️,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,01,https://twitter.com/gabrielhaines/status/1599128078781149184,[],[],0,,False,131,11,0,,None,,,,,,,"[{'screen_name': 'udiWertheimer', 'name': 'Udi Wertheimer', 'id': '14527699'}]",,,,
121,1599113590916759558,1599113590916759558,1670093364000.0,2022-12-04 00:19:24,+0530,,A message for ⁦⁦@SBF_FTX⁩  https://t.co/fm76mRcv2f,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,00,https://twitter.com/gabrielhaines/status/1599113590916759558,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599113453196791812/pu/img/leI92AnGCqEWvctd.jpg,False,1945,184,190,,None,,,,,,,[],,,,
122,1599112949163036672,1599112949163036672,1670093211000.0,2022-12-04 00:16:51,+0530,,There it is… the residence  https://t.co/070ZH7YRPT,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,00,https://twitter.com/gabrielhaines/status/1599112949163036672,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599112894620344320/pu/img/0Kd8jLX0EDUcZ-SE.jpg,False,342,14,13,,None,,,,,,,[],,,,
123,1599112525076987904,1599112525076987904,1670093110000.0,2022-12-04 00:15:10,+0530,,Oh Sammy  https://t.co/W2cJdH6TxG,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,00,https://twitter.com/gabrielhaines/status/1599112525076987904,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599112486942396416/pu/img/tg0vYmepnX1faUFE.jpg,False,106,6,5,,None,,,,,,,[],,,,
124,1599111794747899906,1599111794747899906,1670092936000.0,2022-12-04 00:12:16,+0530,,Entering the lair  https://t.co/GCiaVy6bW8,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,00,https://twitter.com/gabrielhaines/status/1599111794747899906,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599111763852673025/pu/img/u_tTWRy_SUQjJVYf.jpg,False,43,1,2,,None,,,,,,,[],,,,
125,1599111509929385984,1599053468475412481,1670092868000.0,2022-12-04 00:11:08,+0530,,@TheDaoMaker U haven’t even seen the best vid,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,00,https://twitter.com/gabrielhaines/status/1599111509929385984,[],[],0,,False,7,1,0,,None,,,,,,,"[{'screen_name': 'TheDaoMaker', 'name': 'DAO Maker', 'id': '1143108958326054912'}]",,,,
126,1599099064255381504,1599053468475412481,1670089901000.0,2022-12-03 23:21:41,+0530,,@Chris924568 I certainly didn’t represent you since you didn’t contribute,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,23,https://twitter.com/gabrielhaines/status/1599099064255381504,[],[],0,,False,37,0,0,,None,,,,,,,"[{'screen_name': 'Chris924568', 'name': 'crypto trader', 'id': '1171537724'}]",,,,
127,1599098705176539136,1599053468475412481,1670089815000.0,2022-12-03 23:20:15,+0530,,@Noobert6 Haha c you in an hour,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,23,https://twitter.com/gabrielhaines/status/1599098705176539136,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'Noobert6', 'name': 'Noobert', 'id': '1402103319712174081'}]",,,,
128,1599086881433858048,1599080881003835392,1670086996000.0,2022-12-03 22:33:16,+0530,,@jomaoppa I resent this portrayal  https://t.co/uy6OP1ITGp,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,22,https://twitter.com/gabrielhaines/status/1599086881433858048,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599085777836773383/pu/img/y_-5ev6hixtKfT-g.jpg,False,98,4,2,,None,,,,,,,"[{'screen_name': 'jomaoppa', 'name': 'joma 🤏', 'id': '771109000322637825'}]",,,,
129,1599082400537251840,1599082163076730881,1670085928000.0,2022-12-03 22:15:28,+0530,,@Horny_Weinstein lol,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,22,https://twitter.com/gabrielhaines/status/1599082400537251840,[],[],0,,False,0,1,0,,None,,,,,,,"[{'screen_name': 'Horny_Weinstein', 'name': 'Banned from Reddit', 'id': '1586188519835303939'}]",,,,
130,1599073291485908992,1599070450159521792,1670083756000.0,2022-12-03 21:39:16,+0530,,@Wilbert90210 @UpOnlyTV Uponlys success is my success,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,21,https://twitter.com/gabrielhaines/status/1599073291485908992,[],[],0,,False,2,1,0,,None,,,,,,,"[{'screen_name': 'Wilbert90210', 'name': 'Jimmy jones', 'id': '926211546'}, {'screen_name': 'UpOnlyTV', 'name': 'UpOnly', 'id': '1361332925615202307'}]",,,,
131,1599071928861413376,1599053468475412481,1670083431000.0,2022-12-03 21:33:51,+0530,,@EmperorHodl The best is yet to come,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,21,https://twitter.com/gabrielhaines/status/1599071928861413376,[],[],0,,False,3,0,0,,None,,,,,,,"[{'screen_name': 'EmperorHodl', 'name': 'Emperor Hodl', 'id': '1454610844734664704'}]",,,,
132,1599071303406743555,1599070450159521792,1670083282000.0,2022-12-03 21:31:22,+0530,,@mike_haf @UpOnlyTV Entertainment,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,21,https://twitter.com/gabrielhaines/status/1599071303406743555,[],[],0,,False,17,3,0,,None,,,,,,,"[{'screen_name': 'mike_haf', 'name': 'Mike', 'id': '1296224930397396992'}, {'screen_name': 'UpOnlyTV', 'name': 'UpOnly', 'id': '1361332925615202307'}]",,,,
133,1599070450159521792,1599070450159521792,1670083079000.0,2022-12-03 21:27:59,+0530,,"Yes, that Gabriel @UpOnlyTV  https://t.co/9ChlvPGFyJ",en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,21,https://twitter.com/gabrielhaines/status/1599070450159521792,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599070362511237127/pu/img/UI5FLl56XfuM6g_z.jpg,False,161,15,2,,None,,,,,,,[],,,,
134,1599068640027942912,1599064762666876930,1670082647000.0,2022-12-03 21:20:47,+0530,,@NineFigsXBT Ofc,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,21,https://twitter.com/gabrielhaines/status/1599068640027942912,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'NineFigsXBT', 'name': 'Ninefigs', 'id': '1426954453815631877'}]",,,,
135,1599067853440720897,1599053468475412481,1670082460000.0,2022-12-03 21:17:40,+0530,,@nftcutie Illegal,fr,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,21,https://twitter.com/gabrielhaines/status/1599067853440720897,[],[],0,,False,5,0,0,,None,,,,,,,"[{'screen_name': 'nftcutie', 'name': 'NFT CUTIE ❁ 🦇🔊 Art Basel Miami', 'id': '315695411'}]",,,,
136,1599067584837480448,1598802567781392394,1670082396000.0,2022-12-03 21:16:36,+0530,,@functi0nZer0 God damn,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,21,https://twitter.com/gabrielhaines/status/1599067584837480448,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'functi0nZer0', 'name': 'laurence', 'id': '22758405'}]",,,,
137,1599067394760069120,1599021962428575744,1670082350000.0,2022-12-03 21:15:50,+0530,,@NFJeff_ 💪,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,21,https://twitter.com/gabrielhaines/status/1599067394760069120,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'NFJeff_', 'name': 'jw. goblin town musician', 'id': '1232863584'}]",,,,
138,1599064768911810560,1599053468475412481,1670081724000.0,2022-12-03 21:05:24,+0530,,@generallywrong @Ryeguy94138733 So don’t watch,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,21,https://twitter.com/gabrielhaines/status/1599064768911810560,[],[],0,,False,7,1,0,,None,,,,,,,"[{'screen_name': 'generallywrong', 'name': 'kathan', 'id': '1341205232492158976'}, {'screen_name': 'Ryeguy94138733', 'name': 'Ryeguy.sol', 'id': '1556053517671997447'}]",,,,
139,1599064762666876930,1599064762666876930,1670081723000.0,2022-12-03 21:05:23,+0530,,See you later Sammy  https://t.co/l7ID307JWn,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,21,https://twitter.com/gabrielhaines/status/1599064762666876930,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599064189657649154/pu/img/Th4Rg3y0bA5VEjCx.jpg,False,228,10,11,,None,,,,,,,[],,,,
140,1599063925328293890,1599063925328293890,1670081523000.0,2022-12-03 21:02:03,+0530,,TIL @Bitboy_Crypto is a fed  https://t.co/dYRRZCVrYj,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,21,https://twitter.com/gabrielhaines/status/1599063925328293890,[],['https://pbs.twimg.com/media/FjEEHQZXkAUfnmK.jpg'],1,https://pbs.twimg.com/media/FjEEHQZXkAUfnmK.jpg,False,194,29,16,,None,,,,,,,[],,,,
141,1599060346353819648,1599050130434686977,1670080670000.0,2022-12-03 20:47:50,+0530,,@0xmonkey686 @WClementeIII @adamscochran @SBF_FTX 💪,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599060346353819648,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': '0xmonkey686', 'name': 'Paranoid Monkey🫐', 'id': '1409137310386601985'}, {'screen_name': 'WClementeIII', 'name': 'Will Clemente', 'id': '1270906326823186432'}, {'screen_name': 'adamscochran', 'name': 'Adam Cochran (adamscochran.eth)', 'id': '116328126'}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': '1110877798820777986'}]",,,,
142,1599059660782284801,1599050177054400512,1670080506000.0,2022-12-03 20:45:06,+0530,,@Tnftee @undacappn That’s what the haters will say,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599059660782284801,[],[],0,,False,2,1,0,,None,,,,,,,"[{'screen_name': 'Tnftee', 'name': 'Tnftee', 'id': '1496885966660853762'}, {'screen_name': 'undacappn', 'name': 'Oversized Moose With Socks (xlmoose.eth)', 'id': '29751400'}]",,,,
143,1599058697203830785,1599057602033262593,1670080277000.0,2022-12-03 20:41:17,+0530,,@DaRealMilkBagz It is,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599058697203830785,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'DaRealMilkBagz', 'name': 'Ice Bagz', 'id': '1446715714082115584'}]",,,,
144,1599058482048532484,1599053468475412481,1670080225000.0,2022-12-03 20:40:25,+0530,,@jav555888  https://t.co/26lAYLLdwS,qme,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599058482048532484,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599058218864594944/pu/img/4Sn9eI7NoUQQBKbH.jpg,False,11,1,0,,None,,,,,,,[],,,,
145,1599057499394519041,1599050130434686977,1670079991000.0,2022-12-03 20:36:31,+0530,,@WClementeIII @adamscochran @SBF_FTX Disgusting  https://t.co/8PMcGHHy0u,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599057499394519041,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599057060037001218/pu/img/7PkdE6tPVJ_6Vb81.jpg,False,32,2,0,,None,,,,,,,"[{'screen_name': 'WClementeIII', 'name': 'Will Clemente', 'id': '1270906326823186432'}, {'screen_name': 'adamscochran', 'name': 'Adam Cochran (adamscochran.eth)', 'id': '116328126'}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': '1110877798820777986'}]",,,,
146,1599056628992856064,1599056335127158784,1670079784000.0,2022-12-03 20:33:04,+0530,,@RyanSAdams Got sent by ct to the Bahamas to search for sbf,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599056628992856064,[],[],0,,False,137,4,2,,None,,,,,,,"[{'screen_name': 'RyanSAdams', 'name': 'RYAN SΞAN ADAMS - rsa.eth 🏴🦇🔊', 'id': '14571055'}]",,,,
147,1599055739305136128,1599021962428575744,1670079571000.0,2022-12-03 20:29:31,+0530,,@andreoterrivel 🫡,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599055739305136128,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'andreoterrivel', 'name': 'André the terrible', 'id': '1172057233137512448'}]",,,,
148,1599054937748803584,1599053468475412481,1670079380000.0,2022-12-03 20:26:20,+0530,,@astr0bas3d No,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599054937748803584,[],[],0,,False,2,1,0,,None,,,,,,,"[{'screen_name': 'astr0bas3d', 'name': 'amplice.eth 💀🦞', 'id': '1303182795259420674'}]",,,,
149,1599054769561038851,1599053468475412481,1670079340000.0,2022-12-03 20:25:40,+0530,,@rspctflguys_eth Moral,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599054769561038851,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'rspctflguys_eth', 'name': 'rspctflguys.eth', 'id': '1585236726846554113'}]",,,,
150,1599054720768696320,1599053468475412481,1670079329000.0,2022-12-03 20:25:29,+0530,,@GnikJSivart I don’t think so,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599054720768696320,[],[],0,,False,11,2,0,,None,,,,,,,"[{'screen_name': 'GnikJSivart', 'name': 'gnik.weth', 'id': '1595810576290168832'}]",,,,
151,1599054479823089668,1599053468475412481,1670079271000.0,2022-12-03 20:24:31,+0530,,@Ryeguy94138733 There was no grift,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599054479823089668,[],[],0,,False,7,1,0,,None,,,,,,,"[{'screen_name': 'Ryeguy94138733', 'name': 'Ryeguy.sol', 'id': '1556053517671997447'}]",,,,
152,1599054448495468544,1599053468475412481,1670079264000.0,2022-12-03 20:24:24,+0530,,@Credible_Chr1s Bro u have no idea what ur talking abt,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599054448495468544,[],[],0,,False,16,1,0,,None,,,,,,,"[{'screen_name': 'Credible_Chr1s', 'name': 'Chris 🫐', 'id': '1105987365309304832'}]",,,,
153,1599053673736605696,1599021962428575744,1670079079000.0,2022-12-03 20:21:19,+0530,,@mETHCoinland I’m never going back there,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599053673736605696,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'mETHCoinland', 'name': 'cavemen', 'id': '1471054447883300869'}]",,,,
154,1599053531088318467,1599050177054400512,1670079045000.0,2022-12-03 20:20:45,+0530,,@Tnftee @undacappn Hell no,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599053531088318467,[],[],0,,False,3,2,0,,None,,,,,,,"[{'screen_name': 'Tnftee', 'name': 'Tnftee', 'id': '1496885966660853762'}, {'screen_name': 'undacappn', 'name': 'Oversized Moose With Socks (xlmoose.eth)', 'id': '29751400'}]",,,,
155,1599053468475412481,1599053468475412481,1670079030000.0,2022-12-03 20:20:30,+0530,,Thank you to the degens of ct who provided financial and moral support during my trip to The Bahamas  It was a privilege to represent you  🫡,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599053468475412481,[],[],0,,False,590,36,4,,None,,,,,,,[],,,,
156,1599052212994338822,1599050177054400512,1670078731000.0,2022-12-03 20:15:31,+0530,,@undacappn The moon,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599052212994338822,[],[],0,,False,36,10,1,,None,,,,,,,"[{'screen_name': 'undacappn', 'name': 'Oversized Moose With Socks (xlmoose.eth)', 'id': '29751400'}]",,,,
157,1599052198855421953,1599052198855421953,1670078727000.0,2022-12-03 20:15:27,+0530,,ICYMI - check out my live report from The Bahamas on @DefiantNews  https://t.co/Z00pgz4sLL,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,20,https://twitter.com/gabrielhaines/status/1599052198855421953,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599051788476456960/pu/img/7ZOvegN0sVZ-DUAa.jpg,False,43,0,5,https://twitter.com/defiantnews/status/1598732960068689922,None,,,,,,,[],,,,
158,1599039884379185154,1599039884379185154,1670075791000.0,2022-12-03 19:26:31,+0530,,Elons algo is 🔥🔥🔥  https://t.co/4ScomE4lfu,pt,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,19,https://twitter.com/gabrielhaines/status/1599039884379185154,[],['https://pbs.twimg.com/media/FjDuS80WYAM8zHh.jpg'],1,https://pbs.twimg.com/media/FjDuS80WYAM8zHh.jpg,False,24,2,0,,None,,,,,,,[],,,,
159,1599022872194080768,1599021962428575744,1670071735000.0,2022-12-03 18:18:55,+0530,,@JustinB90072145 T bag maybe,tl,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,18,https://twitter.com/gabrielhaines/status/1599022872194080768,[],[],0,,False,7,2,0,,None,,,,,,,"[{'screen_name': 'JustinB90072145', 'name': 'Poor', 'id': '1294985362964729856'}]",,,,
160,1599022541695488000,1598328748767674368,1670071656000.0,2022-12-03 18:17:36,+0530,,@0xOpta @elonmusk @WillManidis Crypto land,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,18,https://twitter.com/gabrielhaines/status/1599022541695488000,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': '0xOpta', 'name': '0xOpta', 'id': '95614838'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'WillManidis', 'name': 'Will Manidis', 'id': '779497280651071488'}]",,,,
161,1599022532254142464,1598315332971728897,1670071654000.0,2022-12-03 18:17:34,+0530,,@NY_HODL @SpiritOfNakadai @Bitcoiiner @cobie @austin3d @stephanlivera @inversebrah  https://t.co/KqkrKqIa5Q,qme,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,18,https://twitter.com/gabrielhaines/status/1599022532254142464,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599021967885193218/pu/img/jf_bSyoh-weGqHl2.jpg,False,2,1,0,,None,,,,,,,"[{'screen_name': 'NY_HODL', 'name': 'NY_HODL (shitcoin disrespecter)', 'id': '1130513116373159936'}, {'screen_name': 'SpiritOfNakadai', 'name': 'Nakadai.王⚡️', 'id': '1488460186184519682'}, {'screen_name': 'Bitcoiiner', 'name': 'Thomas', 'id': '911256889492635653'}, {'screen_name': 'cobie', 'name': 'Cobie', 'id': '2259434528'}, {'screen_name': 'austin3d', 'name': 'David 🌋🇸🇻 ⚡️', 'id': '262417902'}, {'screen_name': 'stephanlivera', 'name': 'Stephan Livera', 'id': '230517800'}]",,,,
162,1599021962428575744,1599021962428575744,1670071518000.0,2022-12-03 18:15:18,+0530,,The day of departure has arrived   Ty for ur support  https://t.co/hEJ7EV8L6O,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,18,https://twitter.com/gabrielhaines/status/1599021962428575744,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599020086823686144/pu/img/dFywPOybh8n6ozzm.jpg,False,220,20,3,,None,,,,,,,[],,,,
163,1599018663683977219,1597994892894117888,1670070732000.0,2022-12-03 18:02:12,+0530,,@rory_geer @business Nude,es,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,18,https://twitter.com/gabrielhaines/status/1599018663683977219,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'rory_geer', 'name': 'RoryGeer.bit', 'id': '1571299945507966977'}, {'screen_name': 'business', 'name': 'Bloomberg', 'id': '34713362'}]",,,,
164,1599009914482933761,1598796221308706829,1670068646000.0,2022-12-03 17:27:26,+0530,,@buckerbit1267 @CliptoDAO @TomBrady Yes ser,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,17,https://twitter.com/gabrielhaines/status/1599009914482933761,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'buckerbit1267', 'name': 'BB1267', 'id': '1373154028377366529'}, {'screen_name': 'CliptoDAO', 'name': 'Clipto.eth', 'id': '1472658792106057737'}, {'screen_name': 'TomBrady', 'name': 'Tom Brady', 'id': '1108050829393707008'}]",,,,
165,1599007220431491072,1598756902909128704,1670068004000.0,2022-12-03 17:16:44,+0530,,@its_Mr_Wendal @ThinkingBitmex In a way lol,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,6,17,https://twitter.com/gabrielhaines/status/1599007220431491072,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'its_Mr_Wendal', 'name': 'Wendell Eichorn', 'id': '1232514356'}, {'screen_name': 'ThinkingBitmex', 'name': 'ChimpZoo 🇸🇦', 'id': '509690453'}]",,,,
